region_code,region_name,province_name,year,population,senior_population,youth_population
27260,수성구,대구광역시,2022,411553,72078,74887
27260,수성구,대구광역시,2023,407331,75007,72431
27260,수성구,대구광역시,2024,409107,79184,70486
27260,수성구,대구광역시,2025,409222,83221,68719
27290,달서구,대구광역시,2014,606433,57576,137216
27290,달서구,대구광역시,2015,602641,60271,134647
27290,달서구,대구광역시,2016,591891,62977,129865
27290,달서구,대구광역시,2017,578068,67033,124107
27290,달서구,대구광역시,2018,573413,70983,121761
27290,달서구,대구광역시,2019,568887,75775,120295
27290,달서구,대구광역시,2020,558631,80646,117111
27290,달서구,대구광역시,2021,544926,84772,111572
27290,달서구,대구광역시,2022,536989,89178,108326
27290,달서구,대구광역시,2023,527781,93762,103954
27290,달서구,대구광역시,2024,522021,100449,99913
27290,달서구,대구광역시,2025,517059,107067,96623
27710,달성군,대구광역시,2014,184902,20762,38170
27710,달성군,대구광역시,2015,192747,22226,39542
27710,달성군,대구광역시,2016,218268,24215,45558
27710,달성군,대구광역시,2017,243375,26950,50863
27710,달성군,대구광역시,2018,250543,28767,50820
27710,달성군,대구광역시,2019,256540,30558,50878
27710,달성군,대구광역시,2020,259339,33089,49565
27710,달성군,대구광역시,2021,262451,35530,48610
27710,달성군,대구광역시,2022,263162,38007,47279
27710,달성군,대구광역시,2023,262084,40217,45474
27710,달성군,대구광역시,2024,257580,42982,42481
27710,달성군,대구광역시,2025,254659,45904,40148
27720,군위군,대구광역시,2014,24170,8382,3085
27720,군위군,대구광역시,2015,24126,8511,2939
27720,군위군,대구광역시,2016,24171,8670,2865
27720,군위군,대구광역시,2017,24215,8898,2798
27720,군위군,대구광역시,2018,23919,8983,2663
27720,군위군,대구광역시,2019,23843,9176,2590
27720,군위군,대구광역시,2020,23256,9461,2264
27720,군위군,대구광역시,2021,22945,9719,2054
27720,군위군,대구광역시,2022,23340,10065,2011
27720,군위군,대구광역시,2023,22988,10311,1823
27720,군위군,대구광역시,2024,22463,10629,1611
27720,군위군,대구광역시,2025,22452,10992,1583
28110,중구,인천광역시,2014,111929,14878,22360
28110,중구,인천광역시,2015,114493,15410,22455
28110,중구,인천광역시,2016,115249,15737,22124
28110,중구,인천광역시,2017,117999,16643,22953
28110,중구,인천광역시,2018,122499,17482,24916
28110,중구,인천광역시,2019,135135,19076,29214
28110,중구,인천광역시,2020,139729,20531,30263
28110,중구,인천광역시,2021,143633,21735,30986
28110,중구,인천광역시,2022,152931,23366,33166
28110,중구,인천광역시,2023,158958,24912,35077
28110,중구,인천광역시,2024,167113,26621,36817
28110,중구,인천광역시,2025,176467,28899,38761
28140,동구,인천광역시,2014,73978,12108,14747
28140,동구,인천광역시,2015,72571,12465,13693
28140,동구,인천광역시,2016,71014,12639,12957
28140,동구,인천광역시,2017,69487,13168,12184
28140,동구,인천광역시,2018,66233,13254,11202
28140,동구,인천광역시,2019,64427,13751,10696
28140,동구,인천광역시,2020,62542,14453,10092
28140,동구,인천광역시,2021,61486,14670,10011
28140,동구,인천광역시,2022,58999,14703,9569
28140,동구,인천광역시,2023,59482,15240,9933
28140,동구,인천광역시,2024,58296,15804,9566
28140,동구,인천광역시,2025,56477,16293,8953
28177,미추홀구,인천광역시,2014,408305,53231,94943
28177,미추홀구,인천광역시,2015,404893,55214,91914
28177,미추홀구,인천광역시,2016,417103,57437,93345
28177,미추홀구,인천광역시,2017,419267,60758,92379
28177,미추홀구,인천광역시,2018,416542,62833,90714
28177,미추홀구,인천광역시,2019,408862,65642,88310
28177,미추홀구,인천광역시,2020,404343,69074,87173
28177,미추홀구,인천광역시,2021,407464,72320,87976
28177,미추홀구,인천광역시,2022,406004,75765,86616
28177,미추홀구,인천광역시,2023,405995,79880,84689
28177,미추홀구,인천광역시,2024,412274,84471,84452
28177,미추홀구,인천광역시,2025,417578,89661,83822
28185,연수구,인천광역시,2014,310703,24357,72247
28185,연수구,인천광역시,2015,319052,25593,72700
28185,연수구,인천광역시,2016,328627,26893,74049
28185,연수구,인천광역시,2017,335142,28922,73934
28185,연수구,인천광역시,2018,346359,31227,74826
28185,연수구,인천광역시,2019,366550,34346,79926
28185,연수구,인천광역시,2020,387450,38190,82826
28185,연수구,인천광역시,2021,389644,41021,80656
28185,연수구,인천광역시,2022,385796,44014,77930
28185,연수구,인천광역시,2023,392416,47731,77974
28185,연수구,인천광역시,2024,400213,52160,77952
28185,연수구,인천광역시,2025,409437,57266,77935
28200,남동구,인천광역시,2014,514656,47905,120305
28200,남동구,인천광역시,2015,531395,51768,121717
28200,남동구,인천광역시,2016,530982,53961,118135
28200,남동구,인천광역시,2017,536578,58429,116539
28200,남동구,인천광역시,2018,537161,62248,114564
28200,남동구,인천광역시,2019,532704,66423,112239
28200,남동구,인천광역시,2020,525354,71468,109325
28200,남동구,인천광역시,2021,518272,75633,106662
28200,남동구,인천광역시,2022,506181,80000,102530
28200,남동구,인천광역시,2023,492415,85478,96942
28200,남동구,인천광역시,2024,486225,91471,94138
28200,남동구,인천광역시,2025,480147,98130,91619
28237,부평구,인천광역시,2014,556992,56601,135011
28237,부평구,인천광역시,2015,555844,59354,132956
28237,부평구,인천광역시,2016,549716,60940,129094
28237,부평구,인천광역시,2017,539941,63959,123928
28237,부평구,인천광역시,2018,524640,66424,117717
28237,부평구,인천광역시,2019,511577,69549,113266
28237,부평구,인천광역시,2020,494962,73424,107633
28237,부평구,인천광역시,2021,486765,76493,105050
28237,부평구,인천광역시,2022,489118,81584,105892
28237,부평구,인천광역시,2023,494138,87260,105431
28237,부평구,인천광역시,2024,493200,93125,102446
28237,부평구,인천광역시,2025,490442,99616,98930
28245,계양구,인천광역시,2014,339538,27490,84033
28245,계양구,인천광역시,2015,334332,28611,81425
28245,계양구,인천광역시,2016,330284,29762,79095
28245,계양구,인천광역시,2017,323784,31729,75947
28245,계양구,인천광역시,2018,312680,33119,71852
28245,계양구,인천광역시,2019,303471,35043,68660
28245,계양구,인천광역시,2020,296750,37947,65855
28245,계양구,인천광역시,2021,295696,40840,64669
28245,계양구,인천광역시,2022,288856,43724,62072
28245,계양구,인천광역시,2023,280266,47042,58400
28245,계양구,인천광역시,2024,280227,51136,57020
28245,계양구,인천광역시,2025,277721,55951,54754
28260,서구,인천광역시,2014,498686,38343,113770
28260,서구,인천광역시,2015,504606,40711,112947
28260,서구,인천광역시,2016,510733,42719,112025
28260,서구,인천광역시,2017,516017,46129,110936
28260,서구,인천광역시,2018,538596,49975,115509
28260,서구,인천광역시,2019,544556,53691,116117
28260,서구,인천광역시,2020,542040,58087,113833
28260,서구,인천광역시,2021,555380,63203,114860
28260,서구,인천광역시,2022,589013,69831,120956
28260,서구,인천광역시,2023,624358,77384,126887
28260,서구,인천광역시,2024,634064,84811,125941
28260,서구,인천광역시,2025,654358,93707,127052
28710,강화군,인천광역시,2014,67118,18736,9598
28710,강화군,인천광역시,2015,67667,19308,9405
28710,강화군,인천광역시,2016,68010,19600,9187
28710,강화군,인천광역시,2017,68754,20451,9112
28710,강화군,인천광역시,2018,68896,21148,8729
28710,강화군,인천광역시,2019,69178,21902,8588
28710,강화군,인천광역시,2020,69203,22824,8218
28710,강화군,인천광역시,2021,69693,23751,8054
28710,강화군,인천광역시,2022,69803,24763,7830
28710,강화군,인천광역시,2023,69005,25691,7395
28710,강화군,인천광역시,2024,69402,27022,7249
28710,강화군,인천광역시,2025,69698,28402,7074
28720,옹진군,인천광역시,2014,20703,4302,4217
28720,옹진군,인천광역시,2015,20962,4471,4201
28720,옹진군,인천광역시,2016,21351,4567,4243
28720,옹진군,인천광역시,2017,21573,4836,4234
28720,옹진군,인천광역시,2018,21036,4965,4048
28720,옹진군,인천광역시,2019,20566,5125,3913
28720,옹진군,인천광역시,2020,20455,5485,3787
28720,옹진군,인천광역시,2021,20342,5765,3667
28720,옹진군,인천광역시,2022,20613,6100,3741
28720,옹진군,인천광역시,2023,20377,6439,3591
28720,옹진군,인천광역시,2024,19996,6748,3386
28720,옹진군,인천광역시,2025,19636,7087,3200
29110,동구,광주광역시,2014,100786,18919,22381
29110,동구,광주광역시,2015,98784,19340,21338
29110,동구,광주광역시,2016,95791,19413,20227
29110,동구,광주광역시,2017,95448,20047,19929
29110,동구,광주광역시,2018,94475,20337,19543
29110,동구,광주광역시,2019,98585,21138,20860
29110,동구,광주광역시,2020,102897,22196,22152
29110,동구,광주광역시,2021,103470,22646,22287
29110,동구,광주광역시,2022,105909,23419,22992
29110,동구,광주광역시,2023,107176,24239,23291
29110,동구,광주광역시,2024,106203,25071,22657
29110,동구,광주광역시,2025,104888,25878,21979
29140,서구,광주광역시,2014,310317,32286,70868
29140,서구,광주광역시,2015,305028,33555,68686
29140,서구,광주광역시,2016,309579,35214,69710
29140,서구,광주광역시,2017,306957,36991,68437
29140,서구,광주광역시,2018,304172,38468,67373
29140,서구,광주광역시,2019,300975,40246,67048
29140,서구,광주광역시,2020,296576,42471,66095
29140,서구,광주광역시,2021,291231,43949,64700
29140,서구,광주광역시,2022,287401,45985,63454
29140,서구,광주광역시,2023,283991,48395,61980
29140,서구,광주광역시,2024,279050,50571,59507
29140,서구,광주광역시,2025,275063,53606,57497
29155,남구,광주광역시,2014,219815,29591,48472
29155,남구,광주광역시,2015,221318,30921,47501
29155,남구,광주광역시,2016,219729,32184,45871
29155,남구,광주광역시,2017,218454,33727,44331
29155,남구,광주광역시,2018,216369,34677,43078
29155,남구,광주광역시,2019,218060,36162,43068
29155,남구,광주광역시,2020,214579,37715,41298
29155,남구,광주광역시,2021,215575,39103,41123
29155,남구,광주광역시,2022,212379,40740,39901
29155,남구,광주광역시,2023,209646,42485,38248
29155,남구,광주광역시,2024,207597,44551,36706
29155,남구,광주광역시,2025,207596,46872,35940
29170,북구,광주광역시,2014,447685,49182,105760
29170,북구,광주광역시,2015,446316,51519,103451
29170,북구,광주광역시,2016,441066,53694,100183
29170,북구,광주광역시,2017,438780,56532,97297
29170,북구,광주광역시,2018,439773,58793,96326
29170,북구,광주광역시,2019,433533,61446,94526
29170,북구,광주광역시,2020,430431,64829,93097
29170,북구,광주광역시,2021,427114,67575,91773
29170,북구,광주광역시,2022,424707,70834,89902
29170,북구,광주광역시,2023,421683,74406,86998
29170,북구,광주광역시,2024,423961,79388,85927
29170,북구,광주광역시,2025,416862,84137,81879
29200,광산구,광주광역시,2014,397281,29844,86316
29200,광산구,광주광역시,2015,400753,31054,86235
29200,광산구,광주광역시,2016,403049,32067,86410
29200,광산구,광주광역시,2017,404131,33565,85647
29200,광산구,광주광역시,2018,404547,34911,85501
29200,광산구,광주광역시,2019,405315,36487,86648
29200,광산구,광주광역시,2020,405579,38455,87711
29200,광산구,광주광역시,2021,404221,40018,87321
29200,광산구,광주광역시,2022,400654,41992,86640
29200,광산구,광주광역시,2023,396741,44353,85439
29200,광산구,광주광역시,2024,391611,47399,83696
29200,광산구,광주광역시,2025,387604,50766,82058
30110,동구,대전광역시,2014,245493,33663,54262
30110,동구,대전광역시,2015,239579,35002,51120
30110,동구,대전광역시,2016,234959,35763,49162
30110,동구,대전광역시,2017,230516,37240,47040
30110,동구,대전광역시,2018,229071,38664,46157
30110,동구,대전광역시,2019,226771,40621,45607
30110,동구,대전광역시,2020,223021,42533,44290
30110,동구,대전광역시,2021,222222,44157,44483
30110,동구,대전광역시,2022,219751,45895,44042
30110,동구,대전광역시,2023,217628,47641,43828
30110,동구,대전광역시,2024,218513,50056,43934
30110,동구,대전광역시,2025,218664,52714,44314
30140,중구,대전광역시,2014,261165,36214,55061
30140,중구,대전광역시,2015,256186,37485,52641
30140,중구,대전광역시,2016,252490,38468,50726
30140,중구,대전광역시,2017,248933,40354,49267
30140,중구,대전광역시,2018,244421,41625,47821
30140,중구,대전광역시,2019,240473,43648,46813
30140,중구,대전광역시,2020,235550,45701,45692
30140,중구,대전광역시,2021,230341,47147,44580
30140,중구,대전광역시,2022,227108,48714,43860
30140,중구,대전광역시,2023,223256,50631,42173
30140,중구,대전광역시,2024,225008,52849,41612
30140,중구,대전광역시,2025,225645,55091,41498
30170,서구,대전광역시,2014,496132,44745,119398
30170,서구,대전광역시,2015,490859,46988,116936
30170,서구,대전광역시,2016,491011,49080,115992
30170,서구,대전광역시,2017,487448,51821,113855
30170,서구,대전광역시,2018,484663,54225,112455
30170,서구,대전광역시,2019,481222,57201,111968
30170,서구,대전광역시,2020,477880,61027,111216
30170,서구,대전광역시,2021,473365,64348,109945
30170,서구,대전광역시,2022,470374,67924,108836
30170,서구,대전광역시,2023,464634,71534,107421
30170,서구,대전광역시,2024,457951,75614,104458
30170,서구,대전광역시,2025,463351,80949,104415
30200,유성구,대전광역시,2014,327461,22618,77573
30200,유성구,대전광역시,2015,335312,24154,79934
30200,유성구,대전광역시,2016,343222,25474,81884
30200,유성구,대전광역시,2017,348428,27420,82466
30200,유성구,대전광역시,2018,349790,29219,82338
30200,유성구,대전광역시,2019,349373,31182,82655
30200,유성구,대전광역시,2020,351047,33654,83344
30200,유성구,대전광역시,2021,351277,36061,83026
30200,유성구,대전광역시,2022,356093,38846,84231
30200,유성구,대전광역시,2023,366845,41897,86961
30200,유성구,대전광역시,2024,369468,45571,87501
30200,유성구,대전광역시,2025,367534,49193,87106
30230,대덕구,대전광역시,2014,201558,21089,45123
30230,대덕구,대전광역시,2015,196839,21899,43332
30230,대덕구,대전광역시,2016,192688,22783,41571
30230,대덕구,대전광역시,2017,186902,23832,39666
30230,대덕구,대전광역시,2018,181991,24797,38062
30230,대덕구,대전광역시,2019,177031,26039,36617
30230,대덕구,대전광역시,2020,176384,27869,36266
30230,대덕구,대전광역시,2021,175046,29494,35913
30230,대덕구,대전광역시,2022,172746,31284,34776
30230,대덕구,대전광역시,2023,169853,33053,33442
30230,대덕구,대전광역시,2024,168217,35155,32561
30230,대덕구,대전광역시,2025,165535,37459,31162
31110,중구,울산광역시,2014,238825,23136,53692
31110,중구,울산광역시,2015,244481,24621,54233
31110,중구,울산광역시,2016,242536,26082,52465
31110,중구,울산광역시,2017,238652,27853,49899
31110,중구,울산광역시,2018,231973,29405,46423
31110,중구,울산광역시,2019,223581,31023,43457
31110,중구,울산광역시,2020,217595,33231,40914
31110,중구,울산광역시,2021,212883,35062,38835
31110,중구,울산광역시,2022,208132,37123,36697
31110,중구,울산광역시,2023,208668,39470,36175
31110,중구,울산광역시,2024,207000,42004,34982
31110,중구,울산광역시,2025,204169,44478,33597
31140,남구,울산광역시,2014,347759,26415,81907
31140,남구,울산광역시,2015,343598,27956,79823
31140,남구,울산광역시,2016,340714,29400,78278
31140,남구,울산광역시,2017,335439,31629,75444
31140,남구,울산광역시,2018,330732,33804,73533
31140,남구,울산광역시,2019,323819,36318,71260
31140,남구,울산광역시,2020,320064,39173,69528
31140,남구,울산광역시,2021,313819,41430,66804
31140,남구,울산광역시,2022,310638,44319,64995
31140,남구,울산광역시,2023,307232,47347,62864
31140,남구,울산광역시,2024,304885,50834,61057
31140,남구,울산광역시,2025,304128,54612,59841
31170,동구,울산광역시,2014,176668,12496,45690
31170,동구,울산광역시,2015,174963,13382,43515
31170,동구,울산광역시,2016,174514,14370,41290
31170,동구,울산광역시,2017,169605,15672,37208
31170,동구,울산광역시,2018,164642,16783,33556
31170,동구,울산광역시,2019,159656,18189,30829
31170,동구,울산광역시,2020,156806,19955,28736
31170,동구,울산광역시,2021,154096,21417,27040
31170,동구,울산광역시,2022,151711,23123,25846
31170,동구,울산광역시,2023,152287,25291,25382
31170,동구,울산광역시,2024,150836,27409,24608
31170,동구,울산광역시,2025,149257,29586,23929
31200,북구,울산광역시,2014,188733,11517,42625
31200,북구,울산광역시,2015,191063,12218,42830
31200,북구,울산광역시,2016,195285,12985,43050
31200,북구,울산광역시,2017,200718,14053,43426
31200,북구,울산광역시,2018,206434,14984,43819
31200,북구,울산광역시,2019,217796,16449,45952
31200,북구,울산광역시,2020,219014,18025,45008
31200,북구,울산광역시,2021,218735,19728,43087
31200,북구,울산광역시,2022,218670,21490,41676
31200,북구,울산광역시,2023,216477,23347,40245
31200,북구,울산광역시,2024,216522,25461,39377
31200,북구,울산광역시,2025,215220,27983,38323
31710,울주군,울산광역시,2014,214392,23686,42469
31710,울주군,울산광역시,2015,219429,25028,43134
31710,울주군,울산광역시,2016,219255,25931,41967
31710,울주군,울산광역시,2017,220718,27426,41520
31710,울주군,울산광역시,2018,221842,28943,41240
31710,울주군,울산광역시,2019,223167,30586,41285
31710,울주군,울산광역시,2020,222538,32983,40497
31710,울주군,울산광역시,2021,222059,35324,39761
31710,울주군,울산광역시,2022,221512,37757,38905
31710,울주군,울산광역시,2023,218997,40254,37226
31710,울주군,울산광역시,2024,218806,42994,36558
31710,울주군,울산광역시,2025,219174,46241,36049
36110,세종특별자치시,세종특별자치시,2014,156125,19777,32443
36110,세종특별자치시,세종특별자치시,2015,210884,22399,43486
36110,세종특별자치시,세종특별자치시,2016,243048,24197,49021
36110,세종특별자치시,세종특별자치시,2017,280100,26851,54876
36110,세종특별자치시,세종특별자치시,2018,314126,29178,61008
36110,세종특별자치시,세종특별자치시,2019,340575,31949,65495
36110,세종특별자치시,세종특별자치시,2020,355831,34881,66807
36110,세종특별자치시,세종특별자치시,2021,371895,37463,69086
36110,세종특별자치시,세종특별자치시,2022,383591,40219,70030
36110,세종특별자치시,세종특별자치시,2023,386525,42560,69076
36110,세종특별자치시,세종특별자치시,2024,390685,45301,68533
36110,세종특별자치시,세종특별자치시,2025,391965,48115,67976
41110,수원시,경기도,2014,1174228,94472,295733
41110,수원시,경기도,2015,1184624,99750,295026
41110,수원시,경기도,2016,1194041,103992,293501
41110,수원시,경기도,2017,1202628,111667,292553
41110,수원시,경기도,2018,1201166,117256,289918
41110,수원시,경기도,2019,1194465,123647,288446
41110,수원시,경기도,2020,1186078,131936,285379
41110,수원시,경기도,2021,1183714,139075,285508
41110,수원시,경기도,2022,1190964,147122,287519
41110,수원시,경기도,2023,1197257,157336,287443
41110,수원시,경기도,2024,1193005,168322,283195
41110,수원시,경기도,2025,1186515,180792,276778
41130,성남시,경기도,2014,974608,101943,232251
41130,성남시,경기도,2015,971424,106386,227958
41130,성남시,경기도,2016,974580,109744,224658
41130,성남시,경기도,2017,967510,115526,218630
41130,성남시,경기도,2018,954347,120100,212598
41130,성남시,경기도,2019,942724,125807,209550
41130,성남시,경기도,2020,940064,133221,207862
41130,성남시,경기도,2021,930948,138091,203463
41130,성남시,경기도,2022,922518,144800,198790
41130,성남시,경기도,2023,919747,152855,195214
41130,성남시,경기도,2024,913009,161299,190224
41130,성남시,경기도,2025,905794,170787,184268
41150,의정부시,경기도,2014,431112,50891,92742
41150,의정부시,경기도,2015,433937,53282,92646
41150,의정부시,경기도,2016,438457,55396,92922
41150,의정부시,경기도,2017,441584,58509,92418
41150,의정부시,경기도,2018,447026,61413,93259
41150,의정부시,경기도,2019,451868,65272,94567
41150,의정부시,경기도,2020,461710,70369,97132
41150,의정부시,경기도,2021,463661,73525,97773
41150,의정부시,경기도,2022,463724,77555,97231
41150,의정부시,경기도,2023,464213,82104,95567
41150,의정부시,경기도,2024,461271,87072,92011
41150,의정부시,경기도,2025,461572,92992,89999
41170,안양시,경기도,2014,600809,57295,143846
41170,안양시,경기도,2015,597789,59809,141241
41170,안양시,경기도,2016,597414,61675,139395
41170,안양시,경기도,2017,587764,64655,134633
41170,안양시,경기도,2018,576831,67680,130130
41170,안양시,경기도,2019,567044,71643,127241
41170,안양시,경기도,2020,550027,75581,120950
41170,안양시,경기도,2021,547178,79282,119316
41170,안양시,경기도,2022,548228,84390,117806
41170,안양시,경기도,2023,544660,90026,114041
41170,안양시,경기도,2024,556492,97448,115013
41170,안양시,경기도,2025,563279,105050,114461
41190,부천시,경기도,2014,855586,78455,210176
41190,부천시,경기도,2015,848987,82410,205040
41190,부천시,경기도,2016,851380,86218,201624
41190,부천시,경기도,2017,850329,92537,196899
41190,부천시,경기도,2018,843768,97670,190744
41190,부천시,경기도,2019,829996,104089,185577
41190,부천시,경기도,2020,818383,111952,180692
41190,부천시,경기도,2021,806067,118668,175135
41190,부천시,경기도,2022,790128,125752,167754
41190,부천시,경기도,2023,779968,134331,161333
41190,부천시,경기도,2024,769918,144277,154472
41190,부천시,경기도,2025,758796,155075,147496
41210,광명시,경기도,2014,348560,33980,79211
41210,광명시,경기도,2015,344978,35511,75851
41210,광명시,경기도,2016,339484,36549,72447
41210,광명시,경기도,2017,332790,38321,69512
41210,광명시,경기도,2018,326841,39869,67436
41210,광명시,경기도,2019,316552,41397,65098
41210,광명시,경기도,2020,298599,41683,60429
41210,광명시,경기도,2021,292893,43045,58688
41210,광명시,경기도,2022,287945,45128,56820
41210,광명시,경기도,2023,280197,46870,54683
41210,광명시,경기도,2024,278167,49660,53653
41210,광명시,경기도,2025,293947,54496,57711
41220,평택시,경기도,2014,449555,49568,97901
41220,평택시,경기도,2015,460532,51536,99626
41220,평택시,경기도,2016,470832,53090,100542
41220,평택시,경기도,2017,481530,55926,101911
41220,평택시,경기도,2018,495642,58483,104812
41220,평택시,경기도,2019,513027,61910,109667
41220,평택시,경기도,2020,537307,66486,116296
41220,평택시,경기도,2021,564288,70123,124922
41220,평택시,경기도,2022,578529,73372,128622
41220,평택시,경기도,2023,591022,77785,130763
41220,평택시,경기도,2024,598556,82782,130372
41220,평택시,경기도,2025,610402,89235,130567
41250,동두천시,경기도,2014,97595,14989,19133
41250,동두천시,경기도,2015,97974,15626,18762
41250,동두천시,경기도,2016,98277,16172,18470
41250,동두천시,경기도,2017,97071,16961,17685
41250,동두천시,경기도,2018,96226,17695,17277
41250,동두천시,경기도,2019,94768,18344,16968
41250,동두천시,경기도,2020,94353,19397,16842
41250,동두천시,경기도,2021,93592,19926,16678
41250,동두천시,경기도,2022,91546,20464,16071
41250,동두천시,경기도,2023,88626,21372,15018
41250,동두천시,경기도,2024,86838,22464,14290
41250,동두천시,경기도,2025,86438,23606,13827
41270,안산시,경기도,2014,707876,53780,171716
41270,안산시,경기도,2015,697885,55613,168149
41270,안산시,경기도,2016,689859,57150,165506
41270,안산시,경기도,2017,677710,60087,161114
41270,안산시,경기도,2018,660343,62654,156498
41270,안산시,경기도,2019,650918,66438,155340
41270,안산시,경기도,2020,654915,71620,156940
41270,안산시,경기도,2021,652726,76366,156654
41270,안산시,경기도,2022,641660,81511,152336
41270,안산시,경기도,2023,629308,87389,146212
41270,안산시,경기도,2024,620579,94262,140640
41270,안산시,경기도,2025,612508,102510,135030
41280,고양시,경기도,2014,1006154,104096,218823
41280,고양시,경기도,2015,1027546,110050,223761
41280,고양시,경기도,2016,1039684,114092,225252
41280,고양시,경기도,2017,1041983,120333,223726
41280,고양시,경기도,2018,1044189,126572,221794
41280,고양시,경기도,2019,1066351,135272,228288
41280,고양시,경기도,2020,1079216,145710,229487
41280,고양시,경기도,2021,1079353,154134,226936
41280,고양시,경기도,2022,1076535,163080,223765
41280,고양시,경기도,2023,1074907,173057,219512
41280,고양시,경기도,2024,1070120,184451,213375
41280,고양시,경기도,2025,1060081,197285,205528
41290,과천시,경기도,2014,70156,7727,15396
41290,과천시,경기도,2015,68946,7929,15267
41290,과천시,경기도,2016,63778,7735,13860
41290,과천시,경기도,2017,57527,7474,12140
41290,과천시,경기도,2018,58142,7762,12317
41290,과천시,경기도,2019,58289,8084,12521
41290,과천시,경기도,2020,63231,8994,13673
41290,과천시,경기도,2021,73345,10358,15694
41290,과천시,경기도,2022,78137,11140,16160
41290,과천시,경기도,2023,81000,11771,16090
41290,과천시,경기도,2024,85512,12816,16509
41290,과천시,경기도,2025,79908,12737,14547
41310,구리시,경기도,2014,186820,18528,41475
41310,구리시,경기도,2015,186721,19368,41003
41310,구리시,경기도,2016,193763,20623,42281
41310,구리시,경기도,2017,200042,22362,43036
41310,구리시,경기도,2018,203553,23800,43200
41310,구리시,경기도,2019,199265,25159,41943
41310,구리시,경기도,2020,197454,26962,41205
41310,구리시,경기도,2021,191948,27820,39599
41310,구리시,경기도,2022,188701,29173,38272
41310,구리시,경기도,2023,187093,31009,37225
41310,구리시,경기도,2024,186882,33143,36945
41310,구리시,경기도,2025,186090,35576,36627
41360,남양주시,경기도,2014,636256,67875,126693
41360,남양주시,경기도,2015,653454,72414,127600
41360,남양주시,경기도,2016,662154,75986,126166
41360,남양주시,경기도,2017,665321,81688,123628
41360,남양주시,경기도,2018,681828,86681,123906
41360,남양주시,경기도,2019,701830,93007,127937
41360,남양주시,경기도,2020,713321,100537,129753
41360,남양주시,경기도,2021,733798,108285,133007
41360,남양주시,경기도,2022,737353,115165,132681
41360,남양주시,경기도,2023,732265,121931,130413
41360,남양주시,경기도,2024,732482,129635,129306
41360,남양주시,경기도,2025,729754,137932,127514
41370,오산시,경기도,2014,208565,14714,50415
41370,오산시,경기도,2015,206828,15364,48375
41370,오산시,경기도,2016,208656,16015,47468
41370,오산시,경기도,2017,213437,17373,47007
41370,오산시,경기도,2018,220070,18589,48255
41370,오산시,경기도,2019,226379,20257,50088
41370,오산시,경기도,2020,229725,22060,50573
41370,오산시,경기도,2021,229983,23589,50350
41370,오산시,경기도,2022,229849,25237,49644
41370,오산시,경기도,2023,229656,26964,48592
41370,오산시,경기도,2024,242065,29606,50896
41370,오산시,경기도,2025,249410,32351,51919
41390,시흥시,경기도,2014,394639,28835,88692
41390,시흥시,경기도,2015,398256,30190,88513
41390,시흥시,경기도,2016,402888,31650,88477
41390,시흥시,경기도,2017,419664,34511,91784
41390,시흥시,경기도,2018,448687,37552,98019
41390,시흥시,경기도,2019,473682,41403,103902
41390,시흥시,경기도,2020,500895,46782,109449
41390,시흥시,경기도,2021,512030,50915,109636
41390,시흥시,경기도,2022,512912,54756,108149
41390,시흥시,경기도,2023,519715,59745,107381
41390,시흥시,경기도,2024,518132,65152,103812
41390,시흥시,경기도,2025,515032,70964,100311
41410,군포시,경기도,2014,288408,26326,68402
41410,군포시,경기도,2015,287519,27501,66930
41410,군포시,경기도,2016,284890,28530,64582
41410,군포시,경기도,2017,281205,30278,62390
41410,군포시,경기도,2018,276916,31712,60593
41410,군포시,경기도,2019,275852,33726,60514
41410,군포시,경기도,2020,273791,36416,59676
41410,군포시,경기도,2021,268535,38296,58253
41410,군포시,경기도,2022,266213,40752,57418
41410,군포시,경기도,2023,261229,43569,55033
41410,군포시,경기도,2024,255931,46533,53029
41410,군포시,경기도,2025,251367,49830,51049
41430,의왕시,경기도,2014,158482,15556,36510
41430,의왕시,경기도,2015,157740,16338,35605
41430,의왕시,경기도,2016,156763,16912,35045
41430,의왕시,경기도,2017,155767,18198,34107
41430,의왕시,경기도,2018,153932,19146,33200
41430,의왕시,경기도,2019,161153,20823,35133
41430,의왕시,경기도,2020,163795,22280,36277
41430,의왕시,경기도,2021,163356,23644,35707
41430,의왕시,경기도,2022,160221,24954,33982
41430,의왕시,경기도,2023,158870,26477,33140
41430,의왕시,경기도,2024,154488,27980,31177
41430,의왕시,경기도,2025,160370,30859,31720
41450,하남시,경기도,2014,148896,17346,31933
41450,하남시,경기도,2015,166713,19325,34789
41450,하남시,경기도,2016,211101,23306,43647
41450,하남시,경기도,2017,232487,26820,46432
41450,하남시,경기도,2018,254415,30309,49912
41450,하남시,경기도,2019,272455,33597,54336
41450,하남시,경기도,2020,293452,37573,60689
41450,하남시,경기도,2021,320087,41540,65116
41450,하남시,경기도,2022,326059,44618,64227
41450,하남시,경기도,2023,329861,47583,63606
41450,하남시,경기도,2024,329120,50742,61837
41450,하남시,경기도,2025,327939,54355,60079
41460,용인시,경기도,2014,961026,98344,193903
41460,용인시,경기도,2015,975746,104118,192941
41460,용인시,경기도,2016,991126,108968,194902
41460,용인시,경기도,2017,1004081,116882,194481
41460,용인시,경기도,2018,1035126,125066,200048
41460,용인시,경기도,2019,1059609,133817,208319
41460,용인시,경기도,2020,1074176,143096,212496
